caseid,tercile,mw_index
1817125943,3,0.5229166666666667
1817126171,2,0.18194444444444444
1817127209,1,0.05
1817127039,1,0.11944444444444444
1817126045,2,0.21666666666666667
1817126659,2,0.18125
1817126971,1,0.05
1817127133,1,0.05
1817126477,3,0.4986111111111111
1817126875,3,0.6319444444444444
1817126885,3,0.6895833333333333
1817127121,1,0.045
1817126865,1,0.051587301587301584
1817126397,3,0.5090277777777777
1817125985,3,0.9333333333333333
1817127363,1,0.07902777777777778
1817120469,1,0.08125
1817128811,2,0.3
1817118545,3,0.4513888888888889
1817128327,1,0.04
1817128105,1,0.08402777777777778
1817127157,2,0.2594444444444444
1817127343,3,0.6177777777777778
1817128115,1,0.09027777777777778
1817128277,3,0.7898611111111111
1817127471,3,0.4395833333333333
1817127961,1,0.05
1817127709,3,0.67375
1817110905,1,0.06875
1817127433,3,0.7908333333333333
1817128471,3,0.875
1817128319,1,0.05
1817128867,3,0.6648611111111111
1817127517,3,0.6315277777777778
1817127135,2,0.34625
1817126765,1,0.05
1817128819,3,0.5923611111111111
1817127317,1,0.10555555555555556
1817127403,2,0.13791666666666666
1817128577,2,0.18194444444444444
1817126643,2,0.1527777777777778
1817128321,3,0.5476388888888889
1817060747,2,0.23166666666666666
1817127937,3,0.8722222222222222
1817129271,3,0.6076388888888888
1817128605,3,0.6930555555555555
1816933041,2,0.2906944444444444
1817128251,3,0.7238888888888889
1817128029,3,0.5541666666666667
1817129301,1,0.07777777777777778
1817129297,1,0.05
1817127075,3,0.3948611111111111
1817129359,1,0.09444444444444444
1817129275,2,0.25055555555555553
1816961933,1,0.09166666666666667
1817089795,3,0.7536111111111111
1817126695,3,0.3861111111111111
1817128373,2,0.1511111111111111
1817128533,2,0.1934722222222222
1817127613,1,0.10444444444444445
1817126921,3,0.8597222222222222
1817128555,1,0.10555555555555556
1817128865,2,0.33125
1817129233,2,0.3308333333333333
1817128009,1,0.05
1817129093,2,0.2733333333333333
1817129507,2,0.17152777777777778
1817129457,1,0.07777777777777778
1817128685,3,0.7881944444444444
1817127323,1,0.025
1817128079,2,0.15
1817138907,1,0.057638888888888885
1817128157,3,0.6652777777777777
1817143837,2,0.16736111111111113
1817142959,1,0.06666666666666667
1817128197,1,0.1113888888888889
1817136887,1,0.05625
1817129451,1,0.07527777777777778
1817143601,3,0.5502777777777778
1817129183,1,0.10555555555555556
1816245095,2,0.13680555555555557
1817129485,1,0.08125
1817144285,2,0.3680555555555556
1817129467,2,0.175
1817126849,2,0.21125
1817136087,3,0.8419444444444445
1817140411,3,0.5125
1817128687,3,0.43569444444444444
1817138519,1,0.04416666666666667
1817127627,1,0.05
1817129261,2,0.18263888888888888
1817144359,1,0.0675
1817128715,3,0.6429166666666667
1817138115,1,0.05
1817144147,1,0.025
1817144601,1,0.035
1817144839,1,0.12569444444444444
1817144425,2,0.26875
1817143737,3,0.445
1817142297,2,0.3284722222222222
1817129331,1,0.08263888888888889
1817129199,2,0.22291666666666665
1817143981,2,0.325
1817118929,1,0.025
1817143739,2,0.19777777777777777
1817144681,2,0.26125
1817143139,3,0.47125
1817144913,2,0.2872222222222222
1817144715,1,0.12916666666666665
1817145235,1,0.125
1817144919,3,0.4951388888888889
1817143995,2,0.23069444444444445
1817144941,3,0.9444444444444444
1817144531,3,0.6529166666666667
1817145087,2,0.24555555555555555
1817144673,2,0.3184722222222222
1817141651,1,0.11875
1817144643,3,0.7268055555555556
1817145355,3,0.71
1817144313,3,0.8975
1817144333,3,0.6440277777777778
1817144695,3,0.7675
1817144181,1,0.06388888888888888
1817143627,3,0.7377777777777778
1817144281,3,0.5611111111111111
1816925155,1,0.05138888888888889
1817144149,1,0.08055555555555555
1817145187,2,0.22819444444444445
1817144979,2,0.18583333333333332
1817145481,2,0.3745833333333333
1817118663,3,0.7347222222222223
1817141419,3,0.6027777777777777
1817144337,2,0.2263888888888889
1817145163,1,0.05
1817144783,2,0.17694444444444443
1817144551,2,0.2490277777777778
1817143949,2,0.22416666666666668
1817144431,3,0.7595833333333333
1817144275,2,0.26875
1817144859,1,0.06666666666666667
1817145045,1,0.035
1817145217,1,0.13541666666666666
1817145037,1,0.08333333333333333
1817141771,2,0.15069444444444444
1817039431,1,0.05
1817129217,3,0.8384722222222223
1816421351,1,0.06388888888888888
1817144659,2,0.20625
1817144595,3,0.74125
1817144923,1,0.06888888888888889
1817145387,3,0.39384444444444444
1817145007,2,0.3475
1817127571,2,0.18555555555555556
1817128853,2,0.26569444444444446
1817141457,1,0.10944444444444444
1817152569,2,0.2525
1817144487,1,0.10555555555555556
1817144543,1,0.0475
1817145213,1,0.0875
1817145459,3,0.6891666666666667
1817144887,2,0.25069444444444444
1817145491,3,0.7729166666666667
1817144973,1,0.12611111111111112
1817152629,1,0.06388888888888888
1817145347,3,0.4990277777777778
1817152097,3,0.5125
1817147253,1,0.08055555555555555
1817152393,2,0.22986111111111113
1817145361,1,0.05388888888888889
1817152013,1,0.09722222222222221
1817152843,2,0.21166666666666667
1817143961,2,0.14375
1817151919,1,0.05
1817144793,1,0.025
1817144805,3,0.4708333333333333
1817118415,3,0.4554166666666667
1817152765,2,0.33819444444444446
1817148645,2,0.3601388888888889
1817152441,2,0.17777777777777778
1816992393,1,0.05638888888888889
1817152319,3,0.4226388888888889
1817152805,3,0.4423611111111111
1817152101,2,0.22708333333333333
1817145137,3,0.5680555555555555
1817152447,2,0.3277777777777778
1817153095,2,0.3298611111111111
1817153233,3,0.3923611111111111
1817152165,3,0.48125
1817145003,3,0.45
1817128693,3,0.3859722222222222
1817152581,2,0.2856944444444444
1817039585,1,0.06388888888888888
1817152769,1,0.07777777777777778
1817152503,1,0.05
1817152363,2,0.21180555555555555
1817152027,3,0.6891666666666667
1817152905,3,0.7430555555555556
1817152855,1,0.05625
1817152535,3,0.41875
1817145167,3,0.8020833333333334
1817143733,1,0.07777777777777778
1817152473,2,0.1552777777777778
1817154499,1,0.09902777777777777
1817153485,2,0.20555555555555555
1817153957,1,0.11875
1817154489,1,0.025
1817153691,1,0.125
1817153221,3,0.8775
1817154483,3,0.48125
1817153799,3,0.62
1817145365,3,0.66875
1817152525,3,0.8423611111111111
1817152753,1,0.07777777777777778
1817152201,2,0.2629166666666667
1817145401,2,0.15
1817154051,3,0.6166666666666667
1817153003,1,0.10555555555555556
1817152161,2,0.2743055555555556
1815665915,2,0.21428571428571427
1817153941,1,0.05625
1817154581,3,0.6652777777777777
1817154037,3,0.6930555555555555
1816834019,3,0.445
1817152133,1,0.10694444444444445
1817145173,2,0.19819444444444445
1817154385,2,0.175
1817155107,2,0.3701388888888889
1817154567,2,0.2351388888888889
1817154367,3,0.8975
1817154463,3,0.5243055555555556
1817153821,3,0.6029166666666667
1817127751,2,0.1840277777777778
1817154655,2,0.3725
1817155299,3,0.5159722222222223
1817152869,2,0.2569444444444444
1817154447,3,0.4247222222222222
1816730077,2,0.3540277777777778
1817154007,1,0.11944444444444444
1817153775,1,0.06277777777777778
1817129493,1,0.08055555555555555
1817154667,3,0.7430555555555556
1817145379,2,0.15416666666666667
1817152619,3,0.6581944444444444
1817154663,1,0.08333333333333334
1817155501,1,0.07013888888888889
1817155203,3,0.5441666666666667
1817155515,1,0.10902777777777778
1817155139,1,0.025
1817155319,3,0.41388888888888886
1817155543,1,0.09444444444444444
1817154023,3,0.625
1817154901,1,0.10555555555555556
1817155145,1,0.12055555555555555
1817152325,2,0.3734722222222222
1817145319,3,0.7426388888888888
1817154847,2,0.15833333333333333
1817154571,1,0.06277777777777778
1817154445,1,0.1076388888888889
1817155413,2,0.1701388888888889
1817155639,1,0.10555555555555556
1817154325,3,0.6791666666666667
1817155167,2,0.15416666666666667
1817153735,3,0.67375
1817169603,1,0.125
1817155329,2,0.315
1817155201,2,0.27569444444444446
1817164617,1,0.08125
1817155815,1,0.1125
1817154361,2,0.1638888888888889
1817153791,2,0.3284722222222222
1817151913,2,0.2625
1817169509,3,0.5125
1817155227,3,0.79875
1817155555,1,0.0625
1817155727,2,0.185
1817155223,3,0.4736111111111111
1817006409,2,0.29791666666666666
1817155739,2,0.13916666666666666
1817128603,1,0.03
1817155163,3,0.4701388888888889
1817154393,1,0.10555555555555556
1817155991,3,0.4048611111111111
1817155221,2,0.1611111111111111
1817145051,3,0.9
1817113087,1,0.06388888888888888
1817169633,1,0.05138888888888889
1817169769,2,0.1988888888888889
1817169617,2,0.3084722222222222
1817170053,3,0.4295833333333333
1817169579,2,0.2881944444444444
1817110951,3,0.54875
1817169797,3,0.4673611111111111
1817170273,2,0.3111111111111111
1817155437,1,0.035
1817154347,1,0.135
1817170117,2,0.19430555555555556
1817169661,3,0.4261111111111111
1817164197,1,0.035
1817170265,1,0.03125
1817155481,1,0.10902777777777778
1817152667,2,0.1527777777777778
1817155539,2,0.3138888888888889
1817170859,2,0.23444444444444446
1817169973,1,0.0375
1817170407,1,0.10555555555555556
1817169979,1,0.11944444444444444
1817171331,3,0.3888888888888889
1817169693,2,0.14285714285714285
1817169507,2,0.1840277777777778
1817171113,2,0.3636111111111111
1817171077,3,0.7911111111111111
1817170089,3,0.7848611111111111
1817170127,3,0.9145833333333333
1817166581,3,0.5616666666666666
1817170697,2,0.2025
1817153855,1,0.10791666666666666
1817143913,1,0.05277777777777778
1817155957,2,0.29305555555555557
1817171055,3,0.5025
1817158793,3,0.6583333333333333
1817171459,3,0.6166666666666667
1817170147,2,0.31194444444444447
1817170765,1,0.025
1817177839,3,0.6513888888888889
1817171191,3,0.41125
1817169629,1,0.09166666666666667
1817178171,1,0.03
1817155663,1,0.06138888888888889
1817158461,3,0.6791666666666667
1817170547,3,0.71375
1817173445,1,0.0875
1817170573,3,0.90125
1817153765,3,0.7138888888888889
1817154713,1,0.06666666666666667
1817171357,3,0.40625
1817171439,3,0.49125
1817170541,2,0.31958333333333333
1817171047,2,0.21319444444444444
1817170119,1,0.10555555555555556
1817178359,2,0.35277777777777775
1817170711,1,0.10513888888888889
1817178167,1,0.08888888888888888
1817178669,1,0.025
1817169771,3,0.6170833333333333
1817170893,3,0.42319444444444443
1817171269,2,0.18194444444444444
1817178469,2,0.2826388888888889
1817178627,3,0.8595833333333334
1816069389,1,0.025
1817170925,3,0.6613888888888889
1817171501,3,0.9131944444444444
1817178993,3,0.4325
1817178813,1,0.07777777777777778
1817179011,1,0.06388888888888888
1817171211,2,0.275
1817171447,2,0.21430555555555555
1817178805,2,0.25
1817169511,3,0.3859722222222222
1817179105,3,0.5701388888888889
1817170853,1,0.04888888888888889
1817179375,2,0.1638888888888889
1817179293,1,0.10902777777777778
1817178725,1,0.12301587301587301
1816899821,1,0.05
1817168543,1,0.05388888888888889
1817179363,2,0.28847222222222224
1817179209,3,0.6270833333333333
1817179901,3,0.9722222222222222
1817179665,2,0.3263888888888889
1817171053,1,0.06944444444444445
1817179461,3,0.54375
1817179645,1,0.058888888888888886
1816799231,1,0.03125
1817180713,2,0.3601388888888889
1817178631,2,0.2125
1817171397,1,0.075
1817180045,3,0.90125
1817179529,3,0.9722222222222222
1817170663,3,0.48875
1817171425,2,0.21319444444444446
1817171393,3,0.6744444444444444
1817056239,2,0.2722222222222222
1817180885,3,0.68375
1817179579,3,0.7104166666666667
1817178659,1,0.04888888888888889
1817180529,1,0.0625
1817181075,1,0.047619047619047616
1817179915,2,0.17888888888888888
1817179577,3,0.425
1817171021,3,0.38541666666666663
1817174021,3,0.5912698412698413
1817180949,2,0.2629166666666667
1817181173,3,0.8583333333333333
1817179861,3,0.5129166666666667
1817179973,3,0.6791666666666667
1817179527,3,0.8040277777777778
1817186749,1,0.025
1817180833,1,0.06388888888888888
1817179775,3,0.7847222222222222
1817181179,3,0.6513888888888889
1817154371,1,0.03888888888888889
1817191637,1,0.05
1817180831,1,0.06388888888888888
1817179671,3,0.6452777777777777
1817155005,2,0.26944444444444443
1817190583,3,0.7519444444444444
1817195307,3,0.9305555555555556
1817181221,2,0.17291666666666666
1817181207,2,0.375
1817180779,3,0.5368055555555555
1817186591,1,0.0975
1817192335,2,0.18388888888888888
1817181083,1,0.06746031746031746
1817195579,2,0.24375
1817180941,3,0.9305555555555556
1814983933,1,0.08888888888888888
1817195777,3,0.5665277777777777
1817180975,2,0.2698412698412698
1817179937,3,0.90125
1817155959,1,0.05
1817195423,3,0.4951388888888889
1817195659,1,0.08666666666666667
1817179409,1,0.09902777777777777
1817196017,3,0.8484722222222222
1817195845,1,0.045
1816894491,3,0.5275
1817181347,1,0.09722222222222222
1817171161,2,0.3486111111111111
1817196051,1,0.0875
1816859063,3,0.60625
1817181257,1,0.11944444444444444
1817185881,1,0.07277777777777777
1817179319,3,0.48125
1817179301,2,0.24444444444444444
1817195965,3,0.4905555555555555
1817196845,2,0.2326388888888889
1817180863,2,0.13680555555555557
1817196527,2,0.20625
1817196885,2,0.1875
1817195481,3,0.4058333333333333
1817196153,1,0.08055555555555555
1817196739,1,0.03888888888888889
1817196581,1,0.05
1817196237,3,0.5426388888888889
1817195537,2,0.14569444444444443
1817196419,1,0.10416666666666666
1817171493,3,0.4573611111111111
1817196289,1,0.044000000000000004
1817195821,2,0.25416666666666665
1817195749,3,0.4638888888888889
1817203437,1,0.03125
1817203439,1,0.06388888888888888
1817195685,3,0.6930555555555555
1817196641,1,0.06388888888888888
1817196427,3,0.78125
1817196583,1,0.05388888888888889
1817195977,3,0.8875
1817193951,1,0.05
1817196585,1,0.09166666666666667
1817203471,3,0.7866666666666666
1817203917,2,0.2540277777777778
1817195561,3,0.575
1817198729,2,0.2548611111111111
1817196553,1,0.07777777777777778
1817203385,2,0.3423611111111111
1817200475,1,0.09166666666666667
1817196291,3,0.6270833333333333
1817190641,2,0.315
1817195805,3,0.7605555555555555
1817203995,3,0.86375
1817204517,2,0.15069444444444444
1817203721,3,0.52625
1817196381,1,0.11944444444444444
1817170781,2,0.26875
1817203739,3,0.5368055555555555
1817196599,3,0.5923611111111111
1817203317,3,0.5113888888888889
1817196651,2,0.2225
1817171441,1,0.0625
1817204057,2,0.15625
1817204089,3,0.6513888888888889
1817203965,2,0.22125
1817204419,2,0.2768055555555555
1817203853,3,0.95
1817204579,1,0.027777777777777776
1817204751,2,0.14652777777777778
1817204123,2,0.30952380952380953
1817203483,1,0.03888888888888889
1817204055,2,0.18055555555555555
1817195831,3,0.6756944444444445
1817204763,3,0.7590277777777777
1817205059,1,0.025
1817203775,3,0.5625
1817203425,1,0.025
1817181185,2,0.15
1817180583,3,0.8819444444444444
1817089895,2,0.2906944444444444
1817205575,3,0.5715277777777777
1817205547,2,0.15
1817205589,3,0.60625
1817205427,3,0.6027777777777777
1817204291,1,0.05
1817205467,3,0.6409722222222222
1817204711,2,0.15416666666666667
1817204025,1,0.025
1817205519,3,0.5775
1817205213,3,0.6325000000000001
1817208345,2,0.28680555555555554
1817204379,3,0.4161111111111111
1817204705,1,0.12291666666666667
1817210361,2,0.3751388888888889
1817187967,1,0.125
1817203755,2,0.2768055555555555
1817205099,2,0.3601388888888889
1817205587,3,0.5665277777777777
1817205465,1,0.08402777777777778
1817220495,2,0.22402777777777777
1817209231,1,0.11833333333333333
1817204263,3,0.48125
1817191293,2,0.15833333333333333
1816933009,2,0.33125
1817030381,2,0.2548611111111111
1817220099,3,0.8195833333333333
1817179753,1,0.13291666666666666
1817204189,1,0.10555555555555556
1817220113,1,0.09055555555555556
1817220673,1,0.07277777777777777
1817204357,1,0.05555555555555555
1817220377,2,0.15
1817220243,2,0.22055555555555556
1817220201,1,0.05
1817220261,1,0.10902777777777778
1817220835,1,0.05
1817221199,2,0.27458333333333335
1817220245,1,0.0375
1817220909,1,0.0875
1817220733,2,0.19652777777777777
1817220635,1,0.025
1817220367,2,0.2613888888888889
1817221817,1,0.025
1817220239,1,0.08125
1817220803,2,0.24166666666666667
1817221395,2,0.15166666666666667
1816451671,2,0.23472222222222222
1817221423,3,0.41875
1817221055,1,0.05138888888888889
1816597325,3,0.7625
1817221771,1,0.05
1817221343,3,0.53375
1817220629,1,0.05277777777777778
1817221673,1,0.025
1817221851,2,0.35625
1817221441,3,0.7204166666666667
1817221015,2,0.2698412698412698
1817204927,3,0.48125
1817220711,3,0.9305555555555556
1817228591,3,0.7416666666666667
1817204613,3,0.3968055555555555
1817226629,1,0.035
1817220929,1,0.13333333333333333
1817228757,1,0.05
1817228787,1,0.05
1817228141,1,0.07777777777777778
1816551395,2,0.3055555555555556
1817229071,2,0.2947222222222222
1817227387,2,0.25180555555555556
1817195411,2,0.19583333333333333
1817228939,1,0.09555555555555556
1817228967,3,0.975
1817229051,2,0.2398611111111111
1817221711,3,0.4708333333333333
1817228551,2,0.18430555555555556
1817229093,1,0.10902777777777778
1817229835,1,0.025
1817228435,1,0.065
1817229199,2,0.17069444444444445
1817221667,1,0.07777777777777778
1817204955,3,0.3861111111111111
1817229621,3,0.7065277777777778
1817143863,2,0.17847222222222223
1817228989,2,0.18125
1817228661,1,0.09791666666666667
1817229439,1,0.11833333333333333
1817244779,2,0.26875
1817244649,2,0.1552777777777778
1817230105,2,0.19041666666666668
1817244353,1,0.04888888888888889
1817245299,1,0.04888888888888889
1817229823,2,0.16847222222222222
1817153823,1,0.06388888888888888
1817245587,1,0.05
1817246019,2,0.34930555555555554
1817245895,1,0.05
1817117739,1,0.05277777777777778
1817245967,1,0.065
1817246261,2,0.2826388888888889
1816865457,3,0.6613888888888889
1817050343,3,0.73125
1817246211,1,0.06388888888888888
1817245671,3,0.8697222222222222
1817252759,1,0.09166666666666667
1817245823,1,0.025
1817244541,1,0.11944444444444444
1817253799,2,0.1552777777777778
1816930185,1,0.025
1817253737,2,0.3045833333333333
1817253051,1,0.0875
1816751839,1,0.04513888888888889
1817252389,2,0.1934722222222222
1817254829,3,0.5125
1817127879,1,0.11944444444444444
1817269275,1,0.07666666666666666
1817265439,2,0.25
1817269169,1,0.13333333333333333
1817253443,1,0.07013888888888889
1817211851,1,0.05
1817268863,1,0.025
1817126581,1,0.06388888888888888
1817253261,2,0.17152777777777778
1817265785,1,0.05
1817270355,2,0.1638888888888889
1817268381,2,0.3636111111111111
1817270555,3,0.7968055555555555
1817257169,3,0.8161111111111111
1817277737,2,0.28968253968253965
1817270243,3,0.5075000000000001
1817280233,1,0.05
1817278353,2,0.2895833333333333
1817279213,3,0.8611111111111112
1817165829,3,0.4672222222222222
1817291937,2,0.16041666666666665
1817279433,2,0.3236111111111111
1817296817,3,0.9722222222222222
1817195321,1,0.0625
1817180049,1,0.10833333333333334
1817298017,3,0.7069444444444445
1816892653,2,0.2275
1817305511,1,0.06388888888888888
1817204753,2,0.20625
1817306513,2,0.28680555555555554
1817297631,1,0.13333333333333333
1817307269,2,0.15180555555555555
1817308455,1,0.05
1817308661,2,0.13569444444444445
1817309989,3,0.51875
1817322695,2,0.2947222222222222
1817316391,3,0.7625
1817313197,2,0.16999999999999998
1817308011,1,0.09513888888888888
1817315323,1,0.09166666666666667
1817326951,1,0.05
1817155057,3,0.7833333333333333
1817327435,2,0.3548611111111111
1817334933,3,0.7863888888888889
1817327289,1,0.027777777777777776
1817328851,1,0.05
1817328325,3,0.5561666666666667
1817334793,2,0.22430555555555554
1817317301,2,0.3298611111111111
1817332409,2,0.2826388888888889
1815084625,2,0.37680555555555556
1817335085,1,0.04888888888888889
1817245765,3,0.3888888888888889
1817337833,3,0.4986111111111111
1817337277,1,0.05
1817336421,2,0.16805555555555557
1817336351,1,0.09583333333333334
1817338077,2,0.19874999999999998
1817135201,2,0.3775
1817360483,1,0.04888888888888889
1815150815,1,0.05
1817143577,1,0.05
1817360887,3,0.4673611111111111
1816862707,3,0.48625
1817266729,2,0.2594444444444444
1816280571,1,0.1125
1817362279,1,0.025
1817056337,3,0.6340277777777777
1816702785,3,0.5218055555555555
1817368205,1,0.045
1817380375,3,0.8925
1817115593,3,0.9722222222222222
1817376043,1,0.05388888888888889
1817373027,3,0.7768055555555555
1817384097,2,0.3111111111111111
1816983241,2,0.16805555555555557
1815476465,1,0.07777777777777778
1817119201,1,0.059027777777777776
1816675099,3,0.5090277777777777
1817178435,1,0.05
1817064911,3,0.79375
1817217781,3,0.41875
1817404131,2,0.175
1817403251,3,0.67375
1817317939,3,0.775
1817141143,2,0.2722222222222222
1817155495,3,0.86125
1817404449,1,0.11944444444444444
1817409959,2,0.1552777777777778
1817394971,3,0.5993055555555555
1817347943,2,0.15694444444444444
1816446271,3,0.8645833333333334
1816425575,2,0.2559722222222222
1816142229,3,0.5036111111111111
1816571989,2,0.19930555555555557
1817370237,2,0.20625
1817189639,3,0.5476388888888889
1816629923,1,0.05
1816571981,3,0.6929166666666666
1817335043,3,0.6031944444444445
1816991059,2,0.2668055555555556
1817416165,2,0.2136111111111111
1817422627,2,0.3377777777777778
1817063997,3,0.5680555555555555
1816854967,2,0.3736111111111111
1816853223,2,0.15
1817132715,2,0.14027777777777778
1817443627,2,0.2236111111111111
1817441151,1,0.05388888888888889
1817456489,1,0.09527777777777778
1817057957,2,0.24208333333333332
1817457391,2,0.17041666666666666
1817374959,3,0.41875
1817419517,2,0.175
1817324773,1,0.07027777777777777
1817444685,2,0.1486111111111111
1817457809,2,0.28125
1817457851,2,0.16458333333333333
1817423741,1,0.11666666666666667
1817474117,2,0.21305555555555555
1816571937,2,0.15625
1817040831,2,0.3775
1816936931,3,0.5159722222222223
1817480037,2,0.2263888888888889
1817010073,2,0.3145833333333333
1817119139,2,0.1840277777777778
1817481087,2,0.15625
1817128651,1,0.03125
1817397965,1,0.13527777777777777
1817393967,1,0.065
1817481349,2,0.17041666666666666
1817480989,3,0.6236111111111111
1816425541,1,0.06388888888888888
1815129145,3,0.67625
1816477397,3,0.75
1816548687,1,0.08125
1817486581,1,0.04625
1817513485,2,0.15
1817519543,3,0.5125
1817520065,1,0.11875
1817006495,3,0.6513888888888889
1816571987,1,0.0875
1817526295,2,0.175
1817399401,1,0.041666666666666664
1817541543,3,0.5798611111111112
1817526605,2,0.26069444444444445
1816759855,3,0.5819444444444445
1817542047,2,0.3375
1817487401,1,0.0875
1817179163,1,0.05
1817549365,1,0.125
1815560813,2,0.2698611111111111
1816622705,3,0.5159722222222222
1817564959,2,0.31805555555555554
1816830667,3,0.6375
1817467319,1,0.11944444444444445
1817155373,3,0.4638888888888889
1816526919,3,0.66875
1817155819,2,0.16499999999999998
1817366901,1,0.07777777777777778
1817558573,2,0.2986111111111111
1816791333,2,0.21430555555555555
1817295085,3,0.8104722222222223
1817587135,1,0.025
1817573689,3,0.4568055555555556
1817589021,1,0.125
1816526995,1,0.035
1817589445,2,0.3080555555555555
1817558257,1,0.05
1817589113,3,0.6013888888888889
1817516211,3,0.4504166666666667
1816425533,1,0.11944444444444444
1817609919,1,0.125
1817605787,1,0.125
1817613295,1,0.06888888888888889
1817613427,1,0.04138888888888889
1817613285,3,0.49236111111111114
1817613825,1,0.08333333333333333
1817371755,3,0.4652777777777778
1816759869,1,0.1125
1817621599,3,0.4290277777777778
1817516019,1,0.10902777777777778
1817622281,1,0.1111111111111111
1817622019,2,0.34138888888888885
1817582187,2,0.2629166666666667
1817637683,1,0.035
1817637801,2,0.18194444444444444
1816681757,2,0.3427777777777778
1817243803,2,0.1388888888888889
1817638207,1,0.125
1817646905,2,0.2
1817646451,3,0.4
1817663369,3,0.4625
1817067085,3,0.8109722222222222
1817663607,2,0.275
1817663695,2,0.3375
1817646861,3,0.42875
1817556957,1,0.0763888888888889
1817672791,3,0.39111111111111113
1817034363,2,0.2375
1817661789,3,0.4426388888888889
1816899835,3,0.7068055555555556
1816892649,3,0.39375
1817657859,2,0.22708333333333333
1817662077,3,0.6409722222222223
1817699751,2,0.30083333333333334
1817661611,2,0.2583333333333333
1817286239,3,0.4951388888888889
1817683333,1,0.05
1817700877,2,0.3288888888888889
1817320221,2,0.1875
1817192763,1,0.125
1816484873,2,0.20625
1817233485,2,0.3402777777777778
1817239141,1,0.10555555555555556
1817654507,1,0.05
1817745823,3,0.5013888888888889
1817609299,3,0.5829166666666666
1816822435,3,0.5854166666666667
1817633217,1,0.11458333333333333
1817737001,1,0.09722222222222221
1817491127,2,0.16916666666666666
1816383203,2,0.14041666666666666
1817688419,1,0.0625
1817756771,3,0.4623611111111111
1817773607,2,0.1511111111111111
1816174745,3,0.6493055555555556
1817609153,3,0.5825
1817774007,1,0.12638888888888888
1817742931,3,0.7188888888888889
1817773891,2,0.27569444444444446
1817774337,3,0.5298611111111111
1817629687,1,0.025
1817785521,3,0.46347222222222223
1817775013,3,0.6215277777777778
1817491001,3,0.6752777777777778
1817785573,3,0.4897222222222222
1817144391,3,0.9583333333333334
1817737247,1,0.09402777777777778
1817484151,3,0.6340277777777777
1815635107,3,0.41680555555555554
1816960123,1,0.07777777777777778
1817773941,3,0.5229166666666667
1817786831,3,0.6579166666666667
1817654531,3,0.5441666666666667
1817803473,3,0.7420833333333333
1817803605,2,0.14305555555555555
1817267869,1,0.025
1817803503,2,0.2856944444444445
1817803261,2,0.2683333333333333
1817803153,1,0.09166666666666667
1817585925,2,0.3784722222222222
1817804787,1,0.04888888888888889
1817636069,2,0.3636111111111111
1817295177,2,0.20208333333333334
1817007259,3,0.7725
1817805045,1,0.08333333333333334
1817554283,3,0.4951388888888889
1817801911,3,0.4643055555555555
1817814827,1,0.05277777777777778
1817815201,2,0.38069444444444445
1816822467,3,0.47777777777777775
1817212001,2,0.21666666666666667
1817772133,2,0.3284722222222222
1817460939,1,0.05
1816622739,1,0.025
1817814765,3,0.9325
1817831257,2,0.30625
1817800821,3,0.90125
1817633141,1,0.065
1817417679,3,0.7659722222222223
1816731555,3,0.90125
1817833451,2,0.14305555555555555
1817839185,3,0.5069444444444444
1817844005,3,0.4176388888888889
1817584517,1,0.06666666666666667
1817844225,3,0.7065277777777778
1816828687,3,0.7431944444444445
1817845109,3,0.4361111111111111
1817684577,1,0.06277777777777778
1817655153,3,0.3909722222222222
1817845049,3,0.8888888888888888
1816404021,3,0.58375
1817742905,1,0.07777777777777778
1817424901,1,0.1113888888888889
1817579773,2,0.23125
1817144851,3,0.84625
1817861907,1,0.065
1817211997,3,0.4434722222222222
1817862391,3,0.4015873015873016
1817185469,1,0.12291666666666667
1817861425,2,0.16111111111111112
1817862757,2,0.15
1817862739,3,0.7263888888888889
1817862063,3,0.77625
1817862469,2,0.23875
1817862079,2,0.21319444444444444
1817375091,1,0.025
1817863117,1,0.06277777777777778
1817320781,1,0.05
1817872013,1,0.05
1816930187,3,0.94375
1817872463,2,0.3809722222222222
1817736377,1,0.035
1817537347,1,0.05
1817319673,3,0.5238888888888888
1817609929,1,0.10416666666666666
1817873997,2,0.19694444444444445
1817830407,2,0.27152777777777776
1817689553,1,0.04888888888888889
1817846141,2,0.20194444444444445
1817517453,3,0.4951388888888889
1817862167,1,0.10791666666666666
1810655975,3,0.8595833333333334
1817743153,3,0.7030555555555555
1817886785,2,0.16569444444444445
1817488233,2,0.14375
1817886927,3,0.7590277777777777
1817873347,3,0.4625
1817710635,2,0.14194444444444443
1816899657,3,0.6479166666666667
1817800647,3,0.4048611111111111
1817886749,1,0.10791666666666666
1817344605,1,0.02638888888888889
1817370313,2,0.30694444444444446
1817826015,2,0.22166666666666668
1816675081,1,0.025
1817422459,2,0.175
1817888051,3,0.425
1817737621,3,0.6479166666666667
1817771093,1,0.07777777777777778
1817710147,2,0.2895833333333333
1817900783,1,0.025
1817681051,3,0.6368055555555555
1816889043,1,0.04791666666666666
1817901291,1,0.13333333333333333
1817743497,3,0.5551388888888888
1817881463,1,0.1326388888888889
1817904243,3,0.7347222222222222
1817213991,3,0.5840277777777778
1817518183,1,0.10652777777777778
1817771319,1,0.10555555555555556
1817907003,1,0.0763888888888889
1817907171,1,0.05
1817743399,1,0.05
1817905239,2,0.17152777777777778
1817891327,1,0.12625
1817587261,3,0.5229166666666667
